"","_id","RSN","YEAR_REGISTERED","YEAR_EVALUATED","YEAR_BUILT","PROPERTY_TYPE","WARD","WARDNAME","SITE_ADDRESS","CONFIRMED_STOREYS","CONFIRMED_UNITS","EVALUATION_COMPLETED_ON","SCORE","RESULTS_OF_SCORE","NO_OF_AREAS_EVALUATED","ENTRANCE_LOBBY","ENTRANCE_DOORS_WINDOWS","SECURITY","STAIRWELLS","LAUNDRY_ROOMS","INTERNAL_GUARDS_HANDRAILS","GARBAGE_CHUTE_ROOMS","GARBAGE_BIN_STORAGE_AREA","ELEVATORS","STORAGE_AREAS_LOCKERS","INTERIOR_WALL_CEILING_FLOOR","INTERIOR_LIGHTING_LEVELS","GRAFFITI","EXTERIOR_CLADDING","EXTERIOR_GROUNDS","EXTERIOR_WALKWAYS","BALCONY_GUARDS","WATER_PEN_EXT_BLDG_ELEMENTS","PARKING_AREA","OTHER_FACILITIES","GRID","LATITUDE","LONGITUDE","X","Y"
"1559",1159689,"4152652","2017","2020","1964","PRIVATE","21","Scarborough Centre","1765 LAWRENCE AVE E","7","103","2020-12-17","75","Evaluation needs to be conducted in 2 years","17","4","4","4","4","4","4","N/A","4","4","N/A","3","4","5","4","3","4","2","4","3","N/A","E2131","43.7423318181","-79.3064455289","320374.272","4844503.53"
"1560",1159690,"4152717","2017","2020","1962","PRIVATE","21","Scarborough Centre","2230 LAWRENCE AVE E","7","64","2020-12-17","72","Evaluation needs to be conducted in 2 years","18","4","5","4","3","4","5","3","4","4","N/A","3","3","3","3","4","4","3","4","2","N/A","E2128","43.7491756085","-79.2789651646","322585.594","4845269.362"
"1561",1159691,"4154185","2017","2020","1950","PRIVATE","15","Don Valley West","715 MILLWOOD RD","3","14","2020-12-17","80","Evaluation needs to be conducted in 2 years","16","5","3","5","5","3","5","N/A","4","N/A","5","5","3","3","3","4","4","N/A","3","4","N/A","N1535","43.7042226354","-79.3738454238","314952.036","4840259.427"
"1562",1159692,"4155048","2017","2020","1960","PRIVATE","08","Eglinton-Lawrence","835 ROSELAWN AVE","7","39","2020-12-17","80","Evaluation needs to be conducted in 2 years","17","4","4","5","4","5","4","N/A","4","3","N/A","4","3","5","4","4","4","3","4","4","N/A","N0831","43.7023772418","-79.439257763","309680.221","4840048.457"
"1563",1159693,"4228923","2017","2020","1957","PRIVATE","08","Eglinton-Lawrence","200 RIDLEY BLVD","4","90","2020-12-16","86","Evaluation needs to be conducted in 3 years","18","5","5","5","4","3","4","N/A","4","5","4","4","4","5","4","4","4","5","4","4","N/A","N0824","43.7382356013","-79.4197055278","311252.265","4844033.447"
"1564",1159694,"4153168","2017","2020","1930","PRIVATE","11","University-Rosedale","496 MONTROSE AVE","3","24","2020-12-16","79","Evaluation needs to be conducted in 2 years","14","4","3","5","4","4","4","N/A","4","N/A","N/A","4","4","5","3","4","4","N/A","3","N/A","N/A","S1132","43.6628515298","-79.4210660752","311150.555","4835658.55"
"1565",1159695,"4154674","2017","2020","1992","SOCIAL HOUSING","08","Eglinton-Lawrence","262 RIDLEY BLVD","8","111","2020-12-16","81","Evaluation needs to be conducted in 2 years","19","4","5","3","4","4","5","3","4","4","N/A","4","4","5","4","4","4","4","4","4","4","N0821","43.7399850336","-79.423996848","310906.417","4844227.477"
"1566",1159696,"4154841","2017","2020","1967","PRIVATE","17","Don Valley North","10 RUDDINGTON DR","13","155","2020-12-16","80","Evaluation needs to be conducted in 2 years","18","4","4","4","4","4","4","3","4","4","N/A","4","4","5","4","4","4","4","4","4","N/A","N1721","43.7888101852","-79.3913448594","313529.412","4849654.673"
"1567",1159697,"4154660","2017","2020","1955","PRIVATE","08","Eglinton-Lawrence","3257 BATHURST ST","4","20","2020-12-16","81","Evaluation needs to be conducted in 2 years","17","4","4","4","4","4","4","N/A","4","N/A","4","4","4","5","4","4","4","4","4","4","N/A","N0824","43.7241610224","-79.430453768","310387.818","4842469.102"
"1568",1159698,"4154708","2020","2020",NA,"PRIVATE","18","Willowdale","2 ANCONA ST","4","32","2020-12-16","62","Evaluation needs to be conducted in 1 year","18","4","4","4","3","3","3","N/A","3","3","2","3","5","4","2","3","3","2","3","2","N/A","N1822","43.7749913097","-79.439415264","309661.717","4848115.514"
"1569",1159699,"4152771","2017","2020","1971","PRIVATE","21","Scarborough Centre","126 BELLAMY RD N","16","253","2020-12-16","77","Evaluation needs to be conducted in 2 years","19","4","4","5","3","4","4","4","4","4","4","3","4","2","4","4","4","5","4","3","N/A","E2136","43.7424264798","-79.2319698725","326372.763","4844530.667"
"1570",1159700,"4153995","2017","2020","1948","PRIVATE","12","Toronto-St. Paul's","869 AVENUE RD","3","10","2020-12-16","75","Evaluation needs to be conducted in 2 years","16","3","4","5","4","4","4","N/A","3","N/A","N/A","3","4","5","4","3","3","4","4","3","N/A","S1227","43.6989299659","-79.4057564646","312380.792","4839668.024"
"1571",1159701,"4285160","2018","2020","1950","PRIVATE","16","Don Valley East","3 WINGREEN CRT","3","11","2020-12-16","76","Evaluation needs to be conducted in 2 years","17","4","5","3","4","3","4","N/A","5","N/A","3","4","4","5","4","4","2","3","4","4","N/A","N1624","43.7389485514","-79.3418652477",NA,NA
"1572",1159702,"4153144","2017","2020","1994","SOCIAL HOUSING","10","Spadina-Fort York","138 CLAREMONT ST","3","18","2020-12-16","72","Evaluation needs to be conducted in 2 years","15","3","4","5","3","3","3","N/A","3","N/A","N/A","3","4","5","4","4","4","3","3","N/A","N/A","S1022","43.6499453573","-79.411506674","311923.107","4834225.424"
"1573",1159703,"4154044","2018","2020","1966","PRIVATE","19","Beaches-East York","500 DAWES RD","14","305","2020-12-16","47","Building Audit","18","2","3","3","2","2","3","1","1","3","N/A","1","2","3","2","3","3","2","3","3","N/A","S1927","43.703305875","-79.298174928","321050.685","4840170.484"
"1574",1159704,"4155670","2017","2020","1964","PRIVATE","15","Don Valley West","32 CARLUKE CRES","7","103","2020-12-16","80","Evaluation needs to be conducted in 2 years","18","5","5","5","5","4","3","4","4","5","N/A","3","4","5","3","3","3","5","3","3","N/A","N1521","43.7611788697","-79.3897561854","313693.987","4846559.64"
"1575",1159705,"4155669","2017","2020","1964","PRIVATE","15","Don Valley West","38 CARLUKE CRES","7","104","2020-12-16","78","Evaluation needs to be conducted in 2 years","18","5","5","5","5","4","3","4","3","5","N/A","3","3","5","3","4","2","5","3","3","N/A","N1521","43.7610072134","-79.3884879012","313757.7","4846553.563"
"1576",1159706,"4221312","2017","2020","1970","PRIVATE","11","University-Rosedale","360 BLOOR ST W","16","170","2020-12-16","85","Evaluation needs to be conducted in 2 years","19","5","5","5","4","4","4","4","4","3","N/A","4","5","5","4","3","4","4","4","5","5","S1126","43.6667874217","-79.4051232115","312435.811","4836097.104"
"1577",1159707,"4155631",NA,"2020","2019","SOCIAL HOUSING","08","Eglinton-Lawrence","2 REPLIN RD","4","30","2020-12-16","66","Evaluation needs to be conducted in 2 years","16","3","3","5","3","3","3","N/A","3","N/A","3","3","4","4","3","3","3","N/A","3","4","N/A","N0823","43.7185874066","-79.4436438925","309325.485","4841849.061"
"1578",1159708,"4155633","2017","2020","1957","TCHC","08","Eglinton-Lawrence","6 REPLIN RD","4","30","2020-12-16","71","Evaluation needs to be conducted in 2 years","14","3","4","3","3","N/A","4","N/A","3","N/A","N/A","4","4","5","4","3","3","N/A","4","3","N/A","N0823","43.7172142452","-79.4429757151","309379.427","4841696.543"
"1579",1159709,"4155816","2017","2020","2005","SOCIAL HOUSING","25","Scarborough-Rouge Park","20 SEWELLS RD","4","92","2020-12-16","88","Evaluation needs to be conducted in 3 years","18","5","5","5","4","4","4","5","4","5","N/A","4","5","5","4","4","4","N/A","4","4","4","E2524","43.807586521","-79.21678105","327571.272","4851774.676"
"1580",1159710,"4155636","2017","2020","1957","TCHC","08","Eglinton-Lawrence","5 FLEMINGTON RD","3","31","2020-12-16","75","Evaluation needs to be conducted in 2 years","15","4","4","3","3","4","4","N/A","4","N/A","N/A","3","4","3","4","4","4","N/A","4","4","N/A","N0823","43.718613593","-79.442694709","309401.704","4841852.977"
"1581",1159711,"4155040","2017","2020","1958","PRIVATE","08","Eglinton-Lawrence","1480 EGLINTON AVE W","4","11","2020-12-16","75","Evaluation needs to be conducted in 2 years","16","3","4","4","3","3","4","N/A","3","N/A","N/A","3","3","5","3","4","5","3","5","5","N/A","N0831","43.6981187343","-79.4400469676","309616.941","4839575.316"
"1582",1159712,"4155041","2017","2020","1955","PRIVATE","08","Eglinton-Lawrence","1490 EGLINTON AVE W","4","34","2020-12-16","88","Evaluation needs to be conducted in 3 years","16","5","5","4","4","5","4","N/A","4","N/A","N/A","5","5","5","3","4","4","4","4","5","N/A","N0831","43.6981168907","-79.4403546526","309592.14","4839575.093"
"1583",1159713,"4155078","2017","2020","1950","PRIVATE","08","Eglinton-Lawrence","2040 EGLINTON AVE W","4","37","2020-12-16","87","Evaluation needs to be conducted in 3 years","15","5","5","5","3","5","4","N/A","3","N/A","N/A","5","5","5","4","4","4","N/A","4","4","N/A","N0830","43.6945163928","-79.4569284637","308256.403","4839174.261"
"1584",1159714,"4154835","2017","2020","1965","PRIVATE","17","Don Valley North","8 GODSTONE RD","16","164","2020-12-16","81","Evaluation needs to be conducted in 2 years","20","5","5","5","4","3","4","3","4","4","4","3","5","5","4","3","4","5","4","3","4","N1727","43.7801532474","-79.3463837726","317149.742","4848698.62"
"1585",1159715,"4153214","2017","2020","1965","PRIVATE","11","University-Rosedale","485 HURON ST","13","70","2020-12-16","95","Evaluation needs to be conducted in 3 years","19","5","5","5","5","5","4","4","5","5","4","5","5","5","4","5","5","4","5","5","N/A","S1127","43.669000001","-79.401866897","312697.875","4836344.163"
"1586",1159716,"4152595","2017","2020","1964","TCHC","20","Scarborough Southwest","40 FIRVALLEY CRT","15","168","2020-12-16","83","Evaluation needs to be conducted in 2 years","19","4","4","5","4","4","4","4","4","5","N/A","4","4","5","4","4","4","4","4","4","4","E2028","43.703580346","-79.279521109","322554.003","4840204.75"
"1587",1159717,"4153751",NA,"2020","1955","PRIVATE","11","University-Rosedale","171 ST CLAIR AVE E","4","36","2020-12-16","65","Evaluation needs to be conducted in 1 year","19","3","3","5","2","3","3","3","3","3","3","3","3","5","3","3","3","3","4","4","N/A","S1121","43.689555816","-79.3860183305","313973.181","4838628.565"
"1588",1159718,"4153497","2018","2020","1965","PRIVATE","13","Toronto Centre","85 WELLESLEY ST E","8","88","2020-12-16","75","Evaluation needs to be conducted in 2 years","16","4","3","4","4","4","4","N/A","4","4","N/A","4","4","4","4","3","3","N/A","4","3","N/A","S1326","43.6656716445","-79.3798985663","314470.327","4835975.809"
"1589",1159719,"4152782","2017","2020","1965","PRIVATE","20","Scarborough Southwest","3750 ST CLAIR AVE E","7","55","2020-12-16","79","Evaluation needs to be conducted in 2 years","18","4","4","4","4","4","5","4","4","4","N/A","4","4","3","3","4","4","4","4","4","N/A","E2032","43.7212204138","-79.242301179","325547.906","4842172.186"
"1590",1159720,"4253819","2017","2020","1960","PRIVATE","15","Don Valley West","841 MILLWOOD RD","3","18","2020-12-16","75","Evaluation needs to be conducted in 2 years","16","5","3","5","4","3","5","N/A","5","N/A","4","2","3","5","3","3","3","N/A","3","4","N/A","N1535","43.704354753","-79.3670652416","315498.457","4840274.939"
"1591",1159721,"4154801","2018","2020","1954","PRIVATE","16","Don Valley East","868 LAWRENCE AVE E","4","31","2020-12-16","71","Evaluation needs to be conducted in 2 years","16","3","4","4","3","3","3","N/A","4","N/A","N/A","3","4","5","3","3","4","4","4","3","N/A","N1623","43.7359170321","-79.3507079954","316810.449","4843783.545"
"1592",1159722,"4415833","2019","2020","1928","PRIVATE","13","Toronto Centre","120 MAITLAND ST","3","24","2020-12-16","72","Evaluation needs to be conducted in 2 years","13","3","3","5","3","N/A","3","N/A","4","N/A","N/A","3","5","5","3","3","4","N/A","3","N/A","N/A","S1326","43.6652962765","-79.378621689","314573.366","4835934.254"
"1593",1159723,"4152823","2017","2020","1972","PRIVATE","24","Scarborough-Guildwood","3700 LAWRENCE AVE E","11","105","2020-12-16","88","Evaluation needs to be conducted in 3 years","19","4","5","5","4","4","5","4","4","5","5","4","4","5","4","4","5","5","4","4","N/A","E2426","43.7620164362","-79.2173016754","327546.795","4846710.909"
"1594",1159724,"4153380","2020","2020","1991","SOCIAL HOUSING","10","Spadina-Fort York","163 PORTLAND ST","4","46","2020-12-16","81","Evaluation needs to be conducted in 2 years","18","4","4","5","5","4","4","4","4","4","5","3","3","3","4","4","4","N/A","4","N/A","5","S1029","43.647261855","-79.400907613","312778.179","4833929.199"
"1595",1159725,"4153465",NA,"2020","1907","PRIVATE","11","University-Rosedale","481 PALMERSTON BLVD","3","11","2020-12-15","73","Evaluation needs to be conducted in 2 years","15","4","4","4","4","3","4","N/A","3","N/A","N/A","4","3","5","3","3","3","4","4","N/A","N/A","S1133","43.6621199142","-79.4122665445","311860.32","4835577.963"
"1596",1159726,"4589593",NA,"2020",NA,"PRIVATE","10","Spadina-Fort York","49 MC CAUL ST","4","40","2020-12-15","83","Evaluation needs to be conducted in 2 years","14","4","4","4","4","N/A","4","N/A","4","N/A","N/A","4","5","5","4","4","4","4","4","N/A","N/A","S1024","43.651593328","-79.390062452","313646.234","4834433.527"
"1597",1159727,"4155336","2017","2020","1954","PRIVATE","02","Etobicoke Centre","3 ANGLESEY BLVD","4","22","2020-12-15","86","Evaluation needs to be conducted in 3 years","16","4","5","5","5","4","3","N/A","3","N/A","4","4","5","5","5","4","5","N/A","5","3","N/A","W0229","43.6652587361","-79.5202448321","303151.607","4835923.333"
"1598",1159728,"4155335","2017","2020","1954","PRIVATE","02","Etobicoke Centre","7 ANGLESEY BLVD","4","19","2020-12-15","88","Evaluation needs to be conducted in 3 years","16","4","5","5","5","5","3","N/A","3","N/A","4","4","5","5","5","4","5","N/A","5","3","N/A","W0229","43.6651374005","-79.5205512959","303126.888","4835909.86"
"1599",1159729,"4152768","2017","2020","1964","PRIVATE","21","Scarborough Centre","123 BELLAMY RD N","12","250","2020-12-15","82","Evaluation needs to be conducted in 2 years","19","4","4","5","4","5","4","4","4","5","4","3","3","5","4","4","4","5","4","3","N/A","E2136","43.7414399001","-79.231653804","326398.571","4844421.149"
"1600",1159730,"4154677","2017","2020","1955","PRIVATE","08","Eglinton-Lawrence","2125 AVENUE RD","4","33","2020-12-15","83","Evaluation needs to be conducted in 2 years","16","4","4","4","4","4","4","N/A","5","N/A","N/A","5","4","5","4","4","4","4","3","4","N/A","N0824","43.7384211629","-79.4206636772","311175.063","4844053.984"
"1601",1159731,"4154685","2017","2020","1950","PRIVATE","08","Eglinton-Lawrence","2181 AVENUE RD","4","64","2020-12-15","87","Evaluation needs to be conducted in 3 years","18","5","5","5","3","5","4","N/A","4","4","4","4","4","5","4","4","5","5","4","4","N/A","N0821","43.7418257579","-79.4213046312","311123.075","4844432.162"
"1602",1159732,"4408652","2018","2020","1927","PRIVATE","11","University-Rosedale","69 BALDWIN ST","3","17","2020-12-15","69","Evaluation needs to be conducted in 2 years","16","3","3","5","3","3","4","N/A","4","N/A","N/A","3","4","5","3","3","3","3","3","3","N/A","S1144","43.6554189056","-79.39535829","313224.942","4834835.082"
"1603",1159733,"4153184","2017","2020","1929","PRIVATE","11","University-Rosedale","42 BARTON AVE","4","24","2020-12-15","91","Evaluation needs to be conducted in 3 years","15","5","5","5","4","5","4","N/A","4","N/A","N/A","4","5","5","5","4","5","N/A","4","4","N/A","S1125","43.667957114","-79.414124093","311709.549","4836227.241"
"1604",1159734,"4264285","2017","2020","1900","PRIVATE","13","Toronto Centre","561 JARVIS ST","3","28","2020-12-15","63","Evaluation needs to be conducted in 1 year","14","3","3","3","3","4","3","N/A","3","N/A","N/A","2","3","5","3","3","3","N/A","3","N/A","N/A","S1322","43.6683620869","-79.3786856506","314567.707","4836274.842"
"1605",1159735,"4153195","2017","2020","1913","PRIVATE","11","University-Rosedale","399 DUPONT ST","3","20","2020-12-15","79","Evaluation needs to be conducted in 2 years","15","4","4","5","4","4","4","N/A","4","N/A","N/A","3","5","5","4","3","3","N/A","4","3","N/A","S1126","43.6733838455","-79.4122210568","311862.661","4836829.316"
"1606",1159736,"4154529","2017","2020","1958","PRIVATE","08","Eglinton-Lawrence","80 NEPTUNE DR","3","11","2020-12-15","74","Evaluation needs to be conducted in 2 years","16","3","3","4","4","4","4","N/A","4","N/A","N/A","3","3","5","4","4","4","3","4","3","N/A","N0823","43.7327808039","-79.436442358","309904.577","4843426.318"
"1607",1159737,"4156448","2017","2020","1954","PRIVATE","02","Etobicoke Centre","310 THE KINGSWAY","3","22","2020-12-15","88","Evaluation needs to be conducted in 3 years","16","4","5","5","5","4","3","N/A","3","N/A","4","4","5","5","5","5","5","N/A","5","3","N/A","W0229","43.664397075","-79.523219531","302902.147","4835840.037"
"1608",1159738,"4156357","2017","2020","1954","PRIVATE","02","Etobicoke Centre","314 THE KINGSWAY","3","22","2020-12-15","86","Evaluation needs to be conducted in 3 years","16","4","4","5","5","4","3","N/A","3","N/A","4","4","5","5","5","5","5","N/A","5","3","N/A","W0229","43.664582261","-79.523537566","302881.557","4835854.438"
"1609",1159739,"4320792",NA,"2020","1975","PRIVATE","12","Toronto-St. Paul's","21 VAUGHAN RD","23","173","2020-12-15","81","Evaluation needs to be conducted in 2 years","19","5","4","4","4","4","4","4","4","4","3","4","4","5","4","4","4","4","4","4","N/A","S1235","43.6823113813","-79.418488924","311356.277","4837820.62"
"1610",1159740,"4153740","2018","2020","1980","PRIVATE","11","University-Rosedale","1233 YONGE ST","4","42","2020-12-15","75","Evaluation needs to be conducted in 2 years","15","4","4","4","4","4","3","N/A","3","N/A","N/A","4","4","5","3","3","4","N/A","4","3","N/A","S1121","43.6837736438","-79.3918217726","313506.154","4837985.526"
"1611",1159741,"4154668","2017","2020","1960","PRIVATE","08","Eglinton-Lawrence","205 WILSON AVE","3","20","2020-12-15","81","Evaluation needs to be conducted in 2 years","16","4","4","5","4","4","4","N/A","4","N/A","N/A","4","4","5","4","4","4","3","4","4","N/A","N0824","43.7388890136","-79.4250339237","310822.996","4844105.651"
